 3.048550e+02 9.914456e-06 2.380805e-06 9.919831e-06 4.175892e-05 0.000000e+00 6.397401e-05
 3.073232e+02 9.953239e-06 2.370891e-06 9.862780e-06 4.191025e-05 0.000000e+00 6.409716e-05
 3.099357e+02 9.993670e-06 2.360420e-06 9.802665e-06 4.206814e-05 0.000000e+00 6.422489e-05
 3.127198e+02 1.003607e-05 2.349293e-06 9.738919e-06 4.223387e-05 0.000000e+00 6.435814e-05
 3.154692e+02 1.007725e-05 2.338337e-06 9.676299e-06 4.239501e-05 0.000000e+00 6.448690e-05
 3.179905e+02 1.011443e-05 2.328324e-06 9.619178e-06 4.254062e-05 0.000000e+00 6.460254e-05
 3.203676e+02 1.014897e-05 2.318914e-06 9.565590e-06 4.267605e-05 0.000000e+00 6.470952e-05
 3.228732e+02 1.018485e-05 2.309030e-06 9.509398e-06 4.281688e-05 0.000000e+00 6.482016e-05
 3.256777e+02 1.022439e-05 2.298012e-06 9.446865e-06 4.297221e-05 0.000000e+00 6.494147e-05
 3.285837e+02 1.026467e-05 2.286647e-06 9.382478e-06 4.313066e-05 0.000000e+00 6.506445e-05
 3.308816e+02 1.029603e-05 2.277700e-06 9.331867e-06 4.325419e-05 0.000000e+00 6.515978e-05
 3.332236e+02 1.032755e-05 2.268618e-06 9.280562e-06 4.337851e-05 0.000000e+00 6.525524e-05
 3.359718e+02 1.036400e-05 2.258011e-06 9.220724e-06 4.352238e-05 0.000000e+00 6.536512e-05
 3.390570e+02 1.040421e-05 2.246169e-06 9.154020e-06 4.368139e-05 0.000000e+00 6.548579e-05
 3.413361e+02 1.043345e-05 2.237467e-06 9.105068e-06 4.379717e-05 0.000000e+00 6.557316e-05
 3.436879e+02 1.046322e-05 2.228530e-06 9.054850e-06 4.391517e-05 0.000000e+00 6.566177e-05
 3.464703e+02 1.049791e-05 2.218013e-06 8.995823e-06 4.405288e-05 0.000000e+00 6.576463e-05
 3.495738e+02 1.053595e-05 2.206357e-06 8.930482e-06 4.420411e-05 0.000000e+00 6.587690e-05
