 3.256777e+02 2.854158e-15 3.133849e-08 3.196607e-09 2.633827e-08 5.620446e-07 7.373488e-06 0.000000e+00 7.996406e-06
 3.285837e+02 2.230511e-15 3.023433e-08 3.089761e-09 2.544343e-08 5.426105e-07 7.404796e-06 0.000000e+00 8.006174e-06
 3.308816e+02 1.835425e-15 2.939453e-08 3.008255e-09 2.476028e-08 5.277475e-07 7.429187e-06 0.000000e+00 8.014097e-06
 3.332236e+02 1.504682e-15 2.856759e-08 2.927797e-09 2.408545e-08 5.130430e-07 7.453719e-06 0.000000e+00 8.022343e-06
 3.359718e+02 1.191757e-15 2.763296e-08 2.836623e-09 2.332021e-08 4.963414e-07 7.482093e-06 0.000000e+00 8.032224e-06
 3.390570e+02 9.173010e-16 2.662758e-08 2.738267e-09 2.249406e-08 4.782782e-07 7.513423e-06 0.000000e+00 8.043561e-06
 3.413361e+02 7.560235e-16 2.591332e-08 2.668217e-09 2.190528e-08 4.653846e-07 7.536219e-06 0.000000e+00 8.052091e-06
 3.436879e+02 6.192766e-16 2.520059e-08 2.598174e-09 2.131623e-08 4.524684e-07 7.559435e-06 0.000000e+00 8.061019e-06
 3.464703e+02 4.890632e-16 2.438788e-08 2.518132e-09 2.064272e-08 4.376796e-07 7.586509e-06 0.000000e+00 8.071738e-06
 3.495738e+02 3.758488e-16 2.351869e-08 2.432325e-09 1.992026e-08 4.217919e-07 7.616213e-06 0.000000e+00 8.083876e-06
 3.518179e+02 3.106912e-16 2.291365e-08 2.372473e-09 1.941608e-08 4.106897e-07 7.637371e-06 0.000000e+00 8.092763e-06
 3.541351e+02 2.552412e-16 2.230869e-08 2.312530e-09 1.891093e-08 3.995542e-07 7.658943e-06 0.000000e+00 8.102029e-06
 3.569280e+02 2.013933e-16 2.160523e-08 2.242704e-09 1.832224e-08 3.865623e-07 7.684576e-06 0.000000e+00 8.113309e-06
 3.597579e+02 1.584077e-16 2.091989e-08 2.174552e-09 1.774741e-08 3.738611e-07 7.710147e-06 0.000000e+00 8.124850e-06
