x y potential
7.6 -2 0.7933
7.8 -2 1.7408
8 -2 2.3086
8.2 -2 1.7164
8.4 -2 0.8025
8.6 -2 0.8666
8.8 -2 1.8577
9 -2 2.4191
9.2 -2 1.7514
9.4 -2 0.7356
9.6 -2 0.7546
9.8 -2 1.8112
10 -2 2.5133
-10 -1.8 1.7154
-9.8 -1.8 1.3328
-9.6 -1.8 0.763
-9.4 -1.8 0.8364
-9.2 -1.8 1.4912
-9 -1.8 1.8297
-8.8 -1.8 1.3507
-8.6 -1.8 0.6683
-8.4 -1.8 0.7084
-8.2 -1.8 1.4548
-8 -1.8 1.9511
-7.8 -1.8 1.5657
-7.6 -1.8 0.8168
-7.4 -1.8 0.6614
-7.2 -1.8 1.2333
-7 -1.8 1.7275
-6.8 -1.8 1.5322
-6.6 -1.8 1.0202
-6.4 -1.8 0.947
-6.2 -1.8 1.358
-6 -1.8 1.5613
-5.8 -1.8 1.1796
-5.6 -1.8 0.7504
-5.4 -1.8 0.9763
-5.2 -1.8 1.662
-5 -1.8 1.879
-4.8 -1.8 1.2195
-4.6 -1.8 0.4361
-4.4 -1.8 0.5235
-4.2 -1.8 1.4124
-4 -1.8 2.0184
-3.8 -1.8 1.6142
-3.6 -1.8 0.7307
-3.4 -1.8 0.4302
-3.2 -1.8 0.9549
-3 -1.8 1.5244
-2.8 -1.8 1.452
-2.6 -1.8 1.0026
-2.4 -1.8 0.8791
-2.2 -1.8 1.1686
-2 -1.8 1.2748
-1.8 -1.8 0.8898
-1.6 -1.8 0.5409
-1.4 -1.8 0.8558
-1.2 -1.8 1.5646
-1 -1.8 1.7239
-0.8 -1.8 0.9767
-0.6 -1.8 0.1446
-0.4 -1.8 0.2534
-0.2 -1.8 1.2064
0 -1.8 1.8634
0.2 -1.8 1.4603
0.4 -1.8 0.5358
0.6 -1.8 0.1917
0.8 -1.8 0.7043
1 -1.8 1.2962
1.2 -1.8 1.2576
1.4 -1.8 0.8288
1.6 -1.8 0.7069
1.8 -1.8 0.9902
2 -1.8 1.0946
2.2 -1.8 0.7131
2.4 -1.8 0.3663
2.6 -1.8 0.6811
2.8 -1.8 1.3968
3 -1.8 1.5801
3.2 -1.8 0.8687
3.4 -1.8 0.0621
3.6 -1.8 0.1656
3.8 -1.8 1.0866
4 -1.8 1.7171
4.2 -1.8 1.3289
4.4 -1.8 0.4664
4.6 -1.8 0.1947
4.8 -1.8 0.7373
5 -1.8 1.2935
5.2 -1.8 1.1857
5.4 -1.8 0.721
5.6 -1.8 0.6425
5.8 -1.8 1.0305
6 -1.8 1.2273
6.2 -1.8 0.8549
6.4 -1.8 0.4285
6.6 -1.8 0.6455
6.8 -1.8 1.3376
7 -1.8 1.6071
7.2 -1.8 1.0359
7.4 -1.8 0.3172
7.6 -1.8 0.3872
7.8 -1.8 1.183
8 -1.8 1.7054
8.2 -1.8 1.3265
8.4 -1.8 0.5967
8.6 -1.8 0.4824
8.8 -1.8 1.0826
9 -1.8 1.5504
9.2 -1.8 1.2821
9.4 -1.8 0.722
9.6 -1.8 0.7003
9.8 -1.8 1.2592
10 -1.8 1.6058
-10 -1.6 0.768
-9.8 -1.6 0.6941
-9.6 -1.6 0.4943
-9.4 -1.6 0.4001
-9.2 -1.6 0.4915
-9 -1.6 0.6365
-8.8 -1.6 0.6821
-8.6 -1.6 0.6333
-8.4 -1.6 0.6041
-8.2 -1.6 0.642
-8 -1.6 0.677
-7.8 -1.6 0.6467
-7.6 -1.6 0.5997
-7.4 -1.6 0.6259
-7.2 -1.6 0.7189
-7 -1.6 0.7753
-6.8 -1.6 0.737
-6.6 -1.6 0.6722
-6.4 -1.6 0.6776
-6.2 -1.6 0.7406
-6 -1.6 0.7617
-5.8 -1.6 0.7092
-5.6 -1.6 0.6791
-5.4 -1.6 0.7599
-5.2 -1.6 0.8829
-5 -1.6 0.8847
-4.8 -1.6 0.7246
-4.6 -1.6 0.5707
-4.4 -1.6 0.6164
-4.2 -1.6 0.8404
-4 -1.6 1.0122
-3.8 -1.6 0.9501
-3.6 -1.6 0.7225
-3.4 -1.6 0.5604
-3.2 -1.6 0.6027
-3 -1.6 0.7768
-2.8 -1.6 0.9168
-2.6 -1.6 0.9354
-2.4 -1.6 0.8539
-2.2 -1.6 0.7246
-2 -1.6 0.597
-1.8 -1.6 0.5494
-1.6 -1.6 0.6599
-1.4 -1.6 0.8894
-1.2 -1.6 1.0389
-1 -1.6 0.918
-0.8 -1.6 0.5807
-0.6 -1.6 0.3307
-0.4 -1.6 0.4263
-0.2 -1.6 0.7907
0 -1.6 1.0676
0.2 -1.6 0.9838
0.4 -1.6 0.6232
0.6 -1.6 0.3208
0.8 -1.6 0.3204
1 -1.6 0.5701
1.2 -1.6 0.8293
1.4 -1.6 0.9063
1.6 -1.6 0.774
1.8 -1.6 0.5271
2 -1.6 0.3079
2.2 -1.6 0.2597
2.4 -1.6 0.4486
2.6 -1.6 0.7626
2.8 -1.6 0.9326
3 -1.6 0.7561
3.2 -1.6 0.3365
3.4 -1.6 0.0424
3.6 -1.6 0.1597
3.8 -1.6 0.5846
4 -1.6 0.9085
4.2 -1.6 0.8254
4.4 -1.6 0.428
4.6 -1.6 0.0878
4.8 -1.6 0.078
5 -1.6 0.3481
5.2 -1.6 0.6366
5.4 -1.6 0.7316
5.6 -1.6 0.6029
5.8 -1.6 0.3551
6 -1.6 0.1388
6.2 -1.6 0.0943
6.4 -1.6 0.2816
6.6 -1.6 0.5912
6.8 -1.6 0.7676
7 -1.6 0.619
7.2 -1.6 0.2407
7.4 -1.6 -0.0253
7.6 -1.6 0.0845
7.8 -1.6 0.4725
8 -1.6 0.7669
8.2 -1.6 0.7004
8.4 -1.6 0.37
8.6 -1.6 0.1065
8.8 -1.6 0.1266
9 -1.6 0.3568
9.2 -1.6 0.5715
9.4 -1.6 0.6296
9.6 -1.6 0.5479
9.8 -1.6 0.4098
10 -1.6 0.2878
-10 -1.4 0.7819
-9.8 -1.4 0.6685
-9.6 -1.4 0.3223
-9.4 -1.4 0.0864
-9.2 -1.4 0.1538
-9 -1.4 0.4117
-8.8 -1.4 0.6132
-8.6 -1.4 0.6305
-8.4 -1.4 0.5157
-8.2 -1.4 0.3799
-8 -1.4 0.292
-7.8 -1.4 0.2907
-7.6 -1.4 0.4025
-7.4 -1.4 0.5873
-7.2 -1.4 0.7067
-7 -1.4 0.6331
-6.8 -1.4 0.4136
-6.6 -1.4 0.2663
-6.4 -1.4 0.3589
-6.2 -1.4 0.6107
-6 -1.4 0.7702
-5.8 -1.4 0.6945
-5.6 -1.4 0.5013
-5.4 -1.4 0.4165
-5.2 -1.4 0.512
-5 -1.4 0.6522
-4.8 -1.4 0.6883
-4.6 -1.4 0.6334
-4.4 -1.4 0.6066
-4.2 -1.4 0.6534
-4 -1.4 0.6959
-3.8 -1.4 0.6649
-3.6 -1.4 0.6096
-3.4 -1.4 0.6268
-3.2 -1.4 0.7176
-3 -1.4 0.7803
-2.8 -1.4 0.7511
-2.6 -1.4 0.6899
-2.4 -1.4 0.6901
-2.2 -1.4 0.7431
-2 -1.4 0.7578
-1.8 -1.4 0.7075
-1.6 -1.4 0.686
-1.4 -1.4 0.7738
-1.2 -1.4 0.8958
-1 -1.4 0.8891
-0.8 -1.4 0.7198
-0.6 -1.4 0.5634
-0.4 -1.4 0.6152
-0.2 -1.4 0.8479
0 -1.4 1.023
0.2 -1.4 0.9555
0.4 -1.4 0.7181
0.6 -1.4 0.5496
0.8 -1.4 0.594
1 -1.4 0.7764
1.2 -1.4 0.9231
1.4 -1.4 0.9406
1.6 -1.4 0.8507
1.8 -1.4 0.7124
2 -1.4 0.5827
2.2 -1.4 0.5411
2.4 -1.4 0.6601
2.6 -1.4 0.8927
2.8 -1.4 1.037
3 -1.4 0.9066
3.2 -1.4 0.5636
3.4 -1.4 0.316
3.6 -1.4 0.42
3.8 -1.4 0.7908
4 -1.4 1.0665
4.2 -1.4 0.9747
4.4 -1.4 0.6059
4.6 -1.4 0.3023
4.8 -1.4 0.3082
5 -1.4 0.5663
5.2 -1.4 0.8284
5.4 -1.4 0.9003
5.6 -1.4 0.7593
5.8 -1.4 0.5075
6 -1.4 0.2917
6.2 -1.4 0.252
6.4 -1.4 0.4473
6.6 -1.4 0.76
6.8 -1.4 0.9223
7 -1.4 0.7385
7.2 -1.4 0.3187
7.4 -1.4 0.0317
7.6 -1.4 0.1575
7.8 -1.4 0.585
8 -1.4 0.9037
8.2 -1.4 0.8124
8.4 -1.4 0.4112
8.6 -1.4 0.0753
8.8 -1.4 0.0746
9 -1.4 0.3509
9.2 -1.4 0.6378
9.4 -1.4 0.7251
9.6 -1.4 0.5898
9.8 -1.4 0.3428
10 -1.4 0.1343
-10 -1.2 1.8629
-9.8 -1.2 1.3855
-9.6 -1.2 0.4278
-9.4 -1.2 0.1206
-9.2 -1.2 0.7098
-9 -1.2 1.3549
-8.8 -1.2 1.3026
-8.6 -1.2 0.8068
-8.4 -1.2 0.6225
-8.2 -1.2 0.9019
-8 -1.2 1.065
-7.8 -1.2 0.7561
-7.6 -1.2 0.4364
-7.4 -1.2 0.7123
-7.2 -1.2 1.3586
-7 -1.2 1.5022
-6.8 -1.2 0.8151
-6.6 -1.2 0.0768
-6.4 -1.2 0.2358
-6.2 -1.2 1.1552
-6 -1.2 1.7312
-5.8 -1.2 1.2844
-5.6 -1.2 0.41
-5.4 -1.2 0.1832
-5.2 -1.2 0.7896
-5 -1.2 1.3759
-4.8 -1.2 1.2418
-4.6 -1.2 0.7199
-4.4 -1.2 0.604
-4.2 -1.2 1.0063
-4 -1.2 1.2562
-3.8 -1.2 0.9307
-3.6 -1.2 0.5067
-3.4 -1.2 0.6825
-3.2 -1.2 1.3279
-3 -1.2 1.5857
-2.8 -1.2 1.0471
-2.6 -1.2 0.3761
-2.4 -1.2 0.4681
-2.2 -1.2 1.2431
-2 -1.2 1.7226
-1.8 -1.2 1.3171
-1.6 -1.2 0.5995
-1.4 -1.2 0.524
-1.2 -1.2 1.1544
-1 -1.2 1.6178
-0.8 -1.2 1.3159
-0.6 -1.2 0.724
-0.4 -1.2 0.7002
-0.2 -1.2 1.2872
0 -1.2 1.6651
0.2 -1.2 1.3047
0.4 -1.2 0.7096
0.6 -1.2 0.7178
0.8 -1.2 1.3381
1 -1.2 1.7358
1.2 -1.2 1.3872
1.4 -1.2 0.798
1.6 -1.2 0.7925
1.8 -1.2 1.3668
2 -1.2 1.7037
2.2 -1.2 1.3277
2.4 -1.2 0.7836
2.6 -1.2 0.8781
2.8 -1.2 1.53
3 -1.2 1.8428
3.2 -1.2 1.3361
3.4 -1.2 0.6465
3.6 -1.2 0.7046
3.8 -1.2 1.4772
4 -1.2 1.9836
4.2 -1.2 1.582
4.4 -1.2 0.8033
4.6 -1.2 0.6289
4.8 -1.2 1.2072
5 -1.2 1.7262
5.2 -1.2 1.5511
5.4 -1.2 1.0357
5.6 -1.2 0.9371
5.8 -1.2 1.3215
6 -1.2 1.5185
6.2 -1.2 1.1549
6.4 -1.2 0.751
6.6 -1.2 0.9863
6.8 -1.2 1.6562
7 -1.2 1.8447
7.2 -1.2 1.168
7.4 -1.2 0.3922
7.6 -1.2 0.5045
7.8 -1.2 1.4128
8 -1.2 2.0152
8.2 -1.2 1.5869
8.4 -1.2 0.679
8.6 -1.2 0.3745
8.8 -1.2 0.9184
9 -1.2 1.5131
9.2 -1.2 1.4494
9.4 -1.2 0.9846
9.6 -1.2 0.8348
9.8 -1.2 1.11
10 -1.2 1.2262
-10 -1 2.6111
-9.8 -1 1.9268
-9.6 -1 0.6628
-9.4 -1 0.3797
-9.2 -1 1.3055
-9 -1 2.1441
-8.8 -1 1.871
-8.6 -1 1.0284
-8.4 -1 0.8271
-8.2 -1 1.4203
-8 -1 1.7798
-7.8 -1 1.2753
-7.6 -1 0.6441
-7.4 -1 0.9286
-7.2 -1 1.8847
-7 -1 2.1843
-6.8 -1 1.244
-6.6 -1 0.1586
-6.4 -1 0.3452
-6.2 -1 1.6425
-6 -1 2.444
-5.8 -1 1.756
-5.6 -1 0.4683
-5.4 -1 0.1673
-5.2 -1 1.0939
-5 -1 1.9464
-4.8 -1 1.6875
-4.6 -1 0.8552
-4.4 -1 0.6659
-4.2 -1 1.2766
-4 -1 1.6514
-3.8 -1 1.1471
-3.6 -1 0.4992
-3.4 -1 0.7682
-3.2 -1 1.7354
-3 -1 2.0809
-2.8 -1 1.1979
-2.6 -1 0.1405
-2.4 -1 0.3036
-2.2 -1 1.5471
-2 -1 2.3176
-1.8 -1 1.6631
-1.6 -1 0.4639
-1.4 -1 0.2464
-1.2 -1 1.1885
-1 -1 1.9772
-0.8 -1 1.6326
-0.6 -1 0.7747
-0.4 -1 0.6581
-0.2 -1 1.396
0 -1 1.8582
0.2 -1 1.3334
0.4 -1 0.5761
0.6 -1 0.7429
0.8 -1 1.7116
1 -1 2.176
1.2 -1 1.4438
1.4 -1 0.4516
1.6 -1 0.5424
1.8 -1 1.6375
2 -1 2.3117
2.2 -1 1.7023
2.4 -1 0.6636
2.6 -1 0.5972
2.8 -1 1.5592
3 -1 2.2199
3.2 -1 1.7054
3.4 -1 0.7797
3.6 -1 0.7592
3.8 -1 1.6837
4 -1 2.2713
4.2 -1 1.7064
4.4 -1 0.7741
4.6 -1 0.7736
4.8 -1 1.7209
5 -1 2.3283
5.2 -1 1.7856
5.4 -1 0.8709
5.6 -1 0.8595
5.8 -1 1.7521
6 -1 2.2861
6.2 -1 1.7102
6.4 -1 0.8465
6.6 -1 0.9475
6.8 -1 1.9258
7 -1 2.4325
7.2 -1 1.714
7.4 -1 0.6946
7.6 -1 0.7594
7.8 -1 1.8687
8 -1 2.5805
8.2 -1 1.9699
8.4 -1 0.853
8.6 -1 0.6729
8.8 -1 1.5826
9 -1 2.3131
9.2 -1 1.9411
9.4 -1 1.0954
9.6 -1 0.988
9.8 -1 1.6923
10 -1 2.0911
-10 -0.8 2.0105
-9.8 -0.8 1.5693
-9.6 -0.8 0.7571
-9.4 -0.8 0.5845
-9.2 -0.8 1.1992
-9 -0.8 1.7577
-8.8 -0.8 1.5893
-8.6 -0.8 1.0391
-8.4 -0.8 0.8915
-8.2 -0.8 1.2538
-8 -0.8 1.4753
-7.8 -0.8 1.1624
-7.6 -0.8 0.7917
-7.4 -0.8 1.0122
-7.2 -0.8 1.6294
-7 -0.8 1.7707
-6.8 -0.8 1.0922
-6.6 -0.8 0.3626
-6.4 -0.8 0.5302
-6.2 -0.8 1.4553
-6 -0.8 2.0199
-5.8 -0.8 1.5298
-5.6 -0.8 0.5877
-5.4 -0.8 0.3061
-5.2 -0.8 0.9115
-5 -0.8 1.5545
-4.8 -0.8 1.4848
-4.6 -0.8 0.9635
-4.4 -0.8 0.754
-4.2 -0.8 1.0167
-4 -0.8 1.179
-3.8 -0.8 0.8861
-3.6 -0.8 0.5876
-3.4 -0.8 0.8684
-3.2 -0.8 1.4878
-3 -0.8 1.5791
-2.8 -0.8 0.8442
-2.6 -0.8 0.0956
-2.4 -0.8 0.2895
-2.2 -0.8 1.2586
-2 -0.8 1.8504
-1.8 -0.8 1.3577
-1.6 -0.8 0.3972
-1.4 -0.8 0.1027
-1.2 -0.8 0.7101
-1 -0.8 1.3636
-0.8 -0.8 1.3036
-0.6 -0.8 0.7914
-0.4 -0.8 0.5975
-0.2 -0.8 0.8832
0 -0.8 1.0642
0.2 -0.8 0.7701
0.4 -0.8 0.4502
0.6 -0.8 0.712
0.8 -0.8 1.3435
1 -0.8 1.4857
1.2 -0.8 0.8128
1.4 -0.8 0.0929
1.6 -0.8 0.2598
1.8 -0.8 1.1702
2 -0.8 1.7294
2.2 -0.8 1.2734
2.4 -0.8 0.4064
2.6 -0.8 0.1983
2.8 -0.8 0.8192
3 -0.8 1.4041
3.2 -0.8 1.2546
3.4 -0.8 0.7175
3.6 -0.8 0.6005
3.8 -0.8 1.0176
4 -0.8 1.2862
4.2 -0.8 0.9675
4.4 -0.8 0.5332
4.6 -0.8 0.691
4.8 -0.8 1.3266
5 -0.8 1.5921
5.2 -0.8 1.0722
5.4 -0.8 0.4152
5.6 -0.8 0.5045
5.8 -0.8 1.2627
6 -0.8 1.7259
6.2 -0.8 1.3189
6.4 -0.8 0.6159
6.6 -0.8 0.5586
6.8 -0.8 1.1949
7 -0.8 1.6467
7.2 -0.8 1.3256
7.4 -0.8 0.723
7.6 -0.8 0.7063
7.8 -0.8 1.3116
8 -0.8 1.7028
8.2 -0.8 1.3387
8.4 -0.8 0.7257
8.6 -0.8 0.7167
8.8 -0.8 1.3346
9 -0.8 1.7463
9.2 -0.8 1.4152
9.4 -0.8 0.8312
9.6 -0.8 0.8133
9.8 -0.8 1.3676
10 -0.8 1.6933
-10 -0.6 0.7774
-9.8 -0.6 0.737
-9.6 -0.6 0.6407
-9.4 -0.6 0.6217
-9.2 -0.6 0.7128
-9 -0.6 0.8109
-8.8 -0.6 0.8184
-8.6 -0.6 0.7599
-8.4 -0.6 0.7237
-8.2 -0.6 0.7321
-8 -0.6 0.7325
-7.8 -0.6 0.7105
-7.6 -0.6 0.7332
-7.4 -0.6 0.8392
-7.2 -0.6 0.9336
-7 -0.6 0.8746
-6.8 -0.6 0.6726
-6.6 -0.6 0.5314
-6.4 -0.6 0.6321
-6.2 -0.6 0.9026
-6 -0.6 1.0678
-5.8 -0.6 0.9472
-5.6 -0.6 0.6568
-5.4 -0.6 0.4806
-5.2 -0.6 0.569
-5 -0.6 0.808
-4.8 -0.6 0.9722
-4.6 -0.6 0.9491
-4.4 -0.6 0.7921
-4.2 -0.6 0.6162
-4 -0.6 0.5105
-3.8 -0.6 0.5338
-3.6 -0.6 0.7015
-3.4 -0.6 0.9222
-3.2 -0.6 1.0006
-3 -0.6 0.8048
-2.8 -0.6 0.4519
-2.6 -0.6 0.2589
-2.4 -0.6 0.4351
-2.2 -0.6 0.833
-2 -0.6 1.0653
-1.8 -0.6 0.8946
-1.6 -0.6 0.4777
-1.4 -0.6 0.198
-1.2 -0.6 0.2803
-1 -0.6 0.6022
-0.8 -0.6 0.8607
-0.6 -0.6 0.8636
-0.4 -0.6 0.6461
-0.2 -0.6 0.3758
0 -0.6 0.2158
0.2 -0.6 0.26
0.4 -0.6 0.4966
0.6 -0.6 0.7733
0.8 -0.6 0.8532
1 -0.6 0.611
1.2 -0.6 0.2074
1.4 -0.6 -0.0013
1.6 -0.6 0.1998
1.8 -0.6 0.6373
2 -0.6 0.8936
2.2 -0.6 0.722
2.4 -0.6 0.292
2.6 -0.6 0.0044
2.8 -0.6 0.0895
3 -0.6 0.4183
3.2 -0.6 0.6822
3.4 -0.6 0.6931
3.6 -0.6 0.4949
3.8 -0.6 0.2532
4 -0.6 0.1149
4.2 -0.6 0.1562
4.4 -0.6 0.3668
4.6 -0.6 0.6211
4.8 -0.6 0.7144
5 -0.6 0.5281
5.2 -0.6 0.1911
5.4 -0.6 0.0116
5.6 -0.6 0.1817
5.8 -0.6 0.5559
6 -0.6 0.7783
6.2 -0.6 0.6465
6.4 -0.6 0.3152
6.6 -0.6 0.1165
6.8 -0.6 0.2129
7 -0.6 0.4681
7.2 -0.6 0.639
7.4 -0.6 0.6258
7.6 -0.6 0.5088
7.8 -0.6 0.4025
8 -0.6 0.3518
8.2 -0.6 0.3642
8.4 -0.6 0.4554
8.6 -0.6 0.6042
8.8 -0.6 0.7043
9 -0.6 0.6457
9.2 -0.6 0.4636
9.4 -0.6 0.3443
9.6 -0.6 0.4317
9.8 -0.6 0.6499
10 -0.6 0.7769
-10 -0.4 0.3715
-9.8 -0.4 0.4087
-9.6 -0.4 0.4963
-9.4 -0.4 0.6185
-9.2 -0.4 0.6932
-9 -0.4 0.6317
-8.8 -0.4 0.4699
-8.6 -0.4 0.375
-8.4 -0.4 0.47
-8.2 -0.4 0.6743
-8 -0.4 0.7798
-7.8 -0.4 0.6913
-7.6 -0.4 0.5365
-7.4 -0.4 0.506
-7.2 -0.4 0.623
-7 -0.4 0.7331
-6.8 -0.4 0.7149
-6.6 -0.4 0.6295
-6.4 -0.4 0.6223
-6.2 -0.4 0.7192
-6 -0.4 0.7959
-5.8 -0.4 0.7511
-5.6 -0.4 0.6451
-5.4 -0.4 0.619
-5.2 -0.4 0.7114
-5 -0.4 0.8178
-4.8 -0.4 0.8329
-4.6 -0.4 0.7744
-4.4 -0.4 0.7302
-4.2 -0.4 0.729
-4 -0.4 0.7261
-3.8 -0.4 0.7095
-3.6 -0.4 0.741
-3.4 -0.4 0.8512
-3.2 -0.4 0.9411
-3 -0.4 0.8723
-2.8 -0.4 0.6632
-2.6 -0.4 0.5232
-2.4 -0.4 0.6319
-2.2 -0.4 0.9097
-2 -0.4 1.0747
-1.8 -0.4 0.9461
-1.6 -0.4 0.6464
-1.4 -0.4 0.4671
-1.2 -0.4 0.5609
-1 -0.4 0.8084
-0.8 -0.4 0.9766
-0.6 -0.4 0.949
-0.4 -0.4 0.7825
-0.2 -0.4 0.6
0 -0.4 0.4959
0.2 -0.4 0.5272
0.4 -0.4 0.702
0.6 -0.4 0.9223
0.8 -0.4 0.9931
1 -0.4 0.7887
1.2 -0.4 0.4334
1.4 -0.4 0.2461
1.6 -0.4 0.4309
1.8 -0.4 0.8326
2 -0.4 1.0604
2.2 -0.4 0.8808
2.4 -0.4 0.4583
2.6 -0.4 0.181
2.8 -0.4 0.2716
3 -0.4 0.6004
3.2 -0.4 0.8585
3.4 -0.4 0.854
3.6 -0.4 0.6288
3.8 -0.4 0.3571
4 -0.4 0.2036
4.2 -0.4 0.2565
4.4 -0.4 0.4966
4.6 -0.4 0.7688
4.8 -0.4 0.8403
5 -0.4 0.5936
5.2 -0.4 0.1933
5.4 -0.4 -0.0066
5.6 -0.4 0.2013
5.8 -0.4 0.6381
6 -0.4 0.8871
6.2 -0.4 0.7084
6.4 -0.4 0.2781
6.6 -0.4 -0.0022
6.8 -0.4 0.0917
7 -0.4 0.4238
7.2 -0.4 0.6829
7.4 -0.4 0.6856
7.6 -0.4 0.4835
7.8 -0.4 0.2461
8 -0.4 0.117
8.2 -0.4 0.165
8.4 -0.4 0.3744
8.6 -0.4 0.6211
8.8 -0.4 0.7075
9 -0.4 0.5216
9.2 -0.4 0.1924
9.4 -0.4 0.0219
9.6 -0.4 0.1948
9.8 -0.4 0.5636
10 -0.4 0.7776
-10 -0.2 1.0694
-9.8 -0.2 0.8354
-9.6 -0.2 0.5191
-9.4 -0.2 0.7279
-9.2 -0.2 1.2973
-9 -0.2 1.4219
-8.8 -0.2 0.7914
-8.6 -0.2 0.138
-8.4 -0.2 0.3406
-8.2 -0.2 1.2287
-8 -0.2 1.7295
-7.8 -0.2 1.2307
-7.6 -0.2 0.3735
-7.4 -0.2 0.2188
-7.2 -0.2 0.8915
-7 -0.2 1.4843
-6.8 -0.2 1.2952
-6.6 -0.2 0.7075
-6.4 -0.2 0.5732
-6.2 -0.2 1.0206
-6 -0.2 1.3399
-5.8 -0.2 1.0492
-5.6 -0.2 0.5982
-5.4 -0.2 0.7117
-5.2 -0.2 1.3153
-5 -0.2 1.5885
-4.8 -0.2 1.1078
-4.6 -0.2 0.4862
-4.4 -0.2 0.5769
-4.2 -0.2 1.303
-4 -0.2 1.7304
-3.8 -0.2 1.3156
-3.6 -0.2 0.6384
-3.4 -0.2 0.6156
-3.2 -0.2 1.2638
-3 -0.2 1.6942
-2.8 -0.2 1.3384
-2.6 -0.2 0.7192
-2.4 -0.2 0.7179
-2.2 -0.2 1.3553
-2 -0.2 1.7645
-1.8 -0.2 1.3866
-1.6 -0.2 0.7394
-1.4 -0.2 0.7064
-1.2 -0.2 1.3319
-1 -0.2 1.775
-0.8 -0.2 1.4692
-0.6 -0.2 0.879
-0.4 -0.2 0.8265
-0.2 -0.2 1.347
0 -0.2 1.6697
0.2 -0.2 1.3304
0.4 -0.2 0.8395
0.6 -0.2 0.9535
0.8 -0.2 1.5697
1 -0.2 1.8193
1.2 -0.2 1.2751
1.4 -0.2 0.6055
1.6 -0.2 0.7224
1.8 -0.2 1.5385
2 -0.2 2.0311
2.2 -0.2 1.566
2.4 -0.2 0.7259
2.6 -0.2 0.544
2.8 -0.2 1.1747
3 -0.2 1.7591
3.2 -0.2 1.6026
3.4 -0.2 1.0388
3.6 -0.2 0.8628
3.8 -0.2 1.2053
4 -0.2 1.4316
4.2 -0.2 1.1427
4.4 -0.2 0.7931
4.6 -0.2 1.0127
4.8 -0.2 1.6069
5 -0.2 1.7223
5.2 -0.2 1.0369
5.4 -0.2 0.3244
5.6 -0.2 0.5176
5.8 -0.2 1.4539
6 -0.2 2.0053
6.2 -0.2 1.4886
6.4 -0.2 0.5296
6.6 -0.2 0.2551
6.8 -0.2 0.8853
7 -0.2 1.5492
7.2 -0.2 1.4781
7.4 -0.2 0.9347
7.6 -0.2 0.702
7.8 -0.2 0.9608
8 -0.2 1.1423
8.2 -0.2 0.8755
8.4 -0.2 0.5875
8.6 -0.2 0.855
8.8 -0.2 1.4494
9 -0.2 1.5267
9.2 -0.2 0.802
9.4 -0.2 0.0797
9.6 -0.2 0.2941
9.8 -0.2 1.261
10 -0.2 1.8309
-10 0 1.7151
-9.8 0 1.2993
-9.6 0 0.6943
-9.4 0 0.9211
-9.2 0 1.7858
-9 0 2.0391
-8.8 0 1.1385
-8.6 0 0.1467
-8.4 0 0.403
-8.2 0 1.689
-8 0 2.4102
-7.8 0 1.6432
-7.6 0 0.3469
-7.4 0 0.1165
-7.2 0 1.135
-7 0 2.0249
-6.8 0 1.7205
-6.6 0 0.8017
-6.4 0 0.5611
-6.2 0 1.201
-6 0 1.6622
-5.8 0 1.2303
-5.6 0 0.5823
-5.4 0 0.7829
-5.2 0 1.6751
-5 0 2.0053
-4.8 0 1.1807
-4.6 0 0.207
-4.4 0 0.4102
-4.2 0 1.6196
-4 0 2.3153
-3.8 0 1.612
-3.6 0 0.433
-3.4 0 0.2878
-3.2 0 1.2934
-3 0 2.0851
-2.8 0 1.6842
-2.6 0 0.7625
-2.4 0 0.631
-2.2 0 1.4157
-2 0 1.9457
-1.8 0 1.4521
-1.6 0 0.665
-1.4 0 0.77
-1.2 0 1.7001
-1 0 2.1828
-0.8 0 1.5085
-0.6 0 0.5627
-0.4 0 0.6487
-0.2 0 1.6936
0 0 2.3179
0.2 0 1.7027
0.4 0 0.7059
0.6 0 0.6906
0.8 0 1.6666
1 0 2.2916
1.2 0 1.7238
1.4 0 0.774
1.6 0 0.779
1.8 0 1.7538
2 0 2.3696
2.2 0 1.7837
2.4 0 0.7982
2.6 0 0.7587
2.8 0 1.7147
3 0 2.3693
3.2 0 1.8676
3.4 0 0.9482
3.6 0 0.8871
3.8 0 1.7267
4 0 2.2499
4.2 0 1.7137
4.4 0 0.9032
4.6 0 1.0206
4.8 0 1.9598
5 0 2.4024
5.2 0 1.6488
5.4 0 0.653
5.6 0 0.7781
5.8 0 1.9293
6 0 2.6238
6.2 0 1.9473
6.4 0 0.77
6.6 0 0.586
6.8 0 1.551
7 0 2.3468
7.2 0 1.9904
7.4 0 1.0931
7.6 0 0.9076
7.8 0 1.5727
8 0 2.0044
8.2 0 1.5208
8.4 0 0.8494
8.6 0 1.0678
8.8 0 1.9823
9 0 2.2925
9.2 0 1.4028
9.4 0 0.3683
9.6 0 0.5699
9.8 0 1.8375
10 0 2.5867
-10 0.2 1.3996
-9.8 0.2 1.1652
-9.6 0.2 0.8356
-9.4 0.2 1.0218
-9.2 0.2 1.5557
-9 0.2 1.6342
-8.8 0.2 0.9668
-8.6 0.2 0.3131
-8.4 0.2 0.5563
-8.2 0.2 1.4908
-8 0.2 1.9889
-7.8 0.2 1.4116
-7.6 0.2 0.4358
-7.4 0.2 0.2033
-7.2 0.2 0.8996
-7 0.2 1.5982
-6.8 0.2 1.5011
