x y potential
1.4 -4 0.7362
1.6 -4 0.801
1.8 -4 0.5547
2 -4 0.1909
2.2 -4 0.0014
2.4 -4 0.1349
2.6 -4 0.4739
2.8 -4 0.7316
3 -4 0.6893
3.2 -4 0.3767
3.4 -4 0.046
3.6 -4 -0.0368
3.8 -4 0.1883
4 -4 0.5285
4.2 -4 0.6992
4.4 -4 0.5592
4.6 -4 0.2246
4.8 -4 -0.0309
5 -4 -0.0029
5.2 -4 0.2776
5.4 -4 0.5745
5.6 -4 0.6447
5.8 -4 0.4367
6 -4 0.1278
6.2 -4 -0.0275
6.4 -4 0.0925
6.6 -4 0.3825
6.8 -4 0.6032
7 -4 0.5815
7.2 -4 0.3483
7.4 -4 0.1048
7.6 -4 0.0518
7.8 -4 0.2267
8 -4 0.4816
8.2 -4 0.6125
8.4 -4 0.5275
8.6 -4 0.3143
8.8 -4 0.1583
9 -4 0.1869
9.2 -4 0.3705
9.4 -4 0.5581
9.6 -4 0.6078
9.8 -4 0.5003
10 -4 0.3436
-10 -3.8 0.5204
-9.8 -3.8 0.6121
-9.6 -3.8 0.4981
-9.4 -3.8 0.29
-9.2 -3.8 0.1673
-9 -3.8 0.2286
-8.8 -3.8 0.4177
-8.6 -3.8 0.5813
-8.4 -3.8 0.5997
-8.2 -3.8 0.4805
-8 -3.8 0.3401
-7.8 -3.8 0.2998
-7.6 -3.8 0.3881
-7.4 -3.8 0.5282
-7.2 -3.8 0.6121
-7 -3.8 0.5913
-6.8 -3.8 0.5075
-6.6 -3.8 0.4452
-6.4 -3.8 0.4571
-6.2 -3.8 0.5266
-6 -3.8 0.5946
-5.8 -3.8 0.6171
-5.6 -3.8 0.5991
-5.4 -3.8 0.5781
-5.2 -3.8 0.5817
-5 -3.8 0.603
-4.8 -3.8 0.6161
-4.6 -3.8 0.6111
-4.4 -3.8 0.6071
-4.2 -3.8 0.6306
-4 -3.8 0.68
-3.8 -3.8 0.7177
-3.6 -3.8 0.7036
-3.4 -3.8 0.6407
-3.2 -3.8 0.5836
-3 -3.8 0.5954
-2.8 -3.8 0.6861
-2.6 -3.8 0.7911
-2.4 -3.8 0.8197
-2.2 -3.8 0.7355
-2 -3.8 0.5994
-1.8 -3.8 0.5277
-1.6 -3.8 0.594
-1.4 -3.8 0.757
-1.2 -3.8 0.8846
-1 -3.8 0.8607
-0.8 -3.8 0.6902
-0.6 -3.8 0.5058
-0.4 -3.8 0.4637
-0.2 -3.8 0.6091
0 -3.8 0.8282
0.2 -3.8 0.9347
0.4 -3.8 0.8258
0.6 -3.8 0.576
0.8 -3.8 0.3842
1 -3.8 0.4113
1.2 -3.8 0.6401
1.4 -3.8 0.8807
1.6 -3.8 0.9235
1.8 -3.8 0.7165
2 -3.8 0.416
2.2 -3.8 0.2636
2.4 -3.8 0.3848
2.6 -3.8 0.6792
2.8 -3.8 0.8973
3 -3.8 0.8453
3.2 -3.8 0.5502
3.4 -3.8 0.2431
3.6 -3.8 0.1709
3.8 -3.8 0.3899
4 -3.8 0.7145
4.2 -3.8 0.8673
4.4 -3.8 0.7091
4.6 -3.8 0.3573
4.8 -3.8 0.0921
5 -3.8 0.1253
5.2 -3.8 0.4235
5.4 -3.8 0.7333
5.6 -3.8 0.79
5.8 -3.8 0.5372
6 -3.8 0.1742
6.2 -3.8 -0.0076
6.4 -3.8 0.1341
6.6 -3.8 0.4749
6.8 -3.8 0.7267
7 -3.8 0.6764
7.2 -3.8 0.3609
7.4 -3.8 0.0356
7.6 -3.8 -0.0381
7.8 -3.8 0.1924
8 -3.8 0.53
8.2 -3.8 0.6928
8.4 -3.8 0.5469
8.6 -3.8 0.2141
8.8 -3.8 -0.033
9 -3.8 0.0033
9.2 -3.8 0.2851
9.4 -3.8 0.5758
9.6 -3.8 0.638
9.8 -3.8 0.4279
10 -3.8 0.125
-10 -3.6 0.5714
-9.8 -3.6 0.6818
-9.6 -3.6 0.4897
-9.4 -3.6 0.1557
-9.2 -3.6 -0.047
-9 -3.6 0.0424
-8.8 -3.6 0.3425
-8.6 -3.6 0.603
-8.4 -3.6 0.6136
-8.2 -3.6 0.3741
-8 -3.6 0.0884
-7.8 -3.6 -0.0088
-7.6 -3.6 0.1561
-7.4 -3.6 0.4418
-7.2 -3.6 0.6154
-7 -3.6 0.5455
-6.8 -3.6 0.3042
-6.6 -3.6 0.099
-6.4 -3.6 0.0978
-6.2 -3.6 0.2953
-6 -3.6 0.5269
-5.8 -3.6 0.6111
-5.6 -3.6 0.4969
-5.4 -3.6 0.2963
-5.2 -3.6 0.1829
-5 -3.6 0.2473
-4.8 -3.6 0.431
-4.6 -3.6 0.5854
-4.4 -3.6 0.5993
-4.2 -3.6 0.4841
-4 -3.6 0.3531
-3.8 -3.6 0.3196
-3.6 -3.6 0.4062
-3.4 -3.6 0.5377
-3.2 -3.6 0.6136
-3 -3.6 0.5924
-2.8 -3.6 0.516
-2.6 -3.6 0.4627
-2.4 -3.6 0.4772
-2.2 -3.6 0.5407
-2 -3.6 0.5989
-1.8 -3.6 0.6164
-1.6 -3.6 0.6022
-1.4 -3.6 0.5904
-1.2 -3.6 0.6003
-1 -3.6 0.6194
-0.8 -3.6 0.6235
-0.6 -3.6 0.6099
-0.4 -3.6 0.6051
-0.2 -3.6 0.6358
0 -3.6 0.6939
0.2 -3.6 0.7337
0.4 -3.6 0.7132
0.6 -3.6 0.6403
0.8 -3.6 0.5779
1 -3.6 0.5933
1.2 -3.6 0.6927
1.4 -3.6 0.8038
1.6 -3.6 0.8299
1.8 -3.6 0.7365
2 -3.6 0.5918
2.2 -3.6 0.5192
2.4 -3.6 0.5923
2.6 -3.6 0.7637
2.8 -3.6 0.8932
3 -3.6 0.8628
3.2 -3.6 0.6825
3.4 -3.6 0.493
3.6 -3.6 0.4544
3.8 -3.6 0.6083
4 -3.6 0.8331
4.2 -3.6 0.9372
4.4 -3.6 0.8193
4.6 -3.6 0.5614
4.8 -3.6 0.369
5 -3.6 0.4031
5.2 -3.6 0.6399
5.4 -3.6 0.8823
5.6 -3.6 0.9188
5.8 -3.6 0.7025
6 -3.6 0.3977
6.2 -3.6 0.2492
6.4 -3.6 0.3789
6.6 -3.6 0.6789
6.8 -3.6 0.8944
7 -3.6 0.834
7.2 -3.6 0.5317
7.4 -3.6 0.2248
7.6 -3.6 0.16
7.8 -3.6 0.3869
8 -3.6 0.7131
8.2 -3.6 0.8598
8.4 -3.6 0.6931
8.6 -3.6 0.338
8.8 -3.6 0.0775
9 -3.6 0.1195
9.2 -3.6 0.423
9.4 -3.6 0.7302
9.6 -3.6 0.7789
9.8 -3.6 0.5197
10 -3.6 0.158
-10 -3.4 0.7491
-9.8 -3.4 0.8439
-9.6 -3.4 0.6266
-9.4 -3.4 0.2646
-9.2 -3.4 0.0475
-9 -3.4 0.1474
-8.8 -3.4 0.475
-8.6 -3.4 0.7527
-8.4 -3.4 0.7428
-8.2 -3.4 0.4452
-8 -3.4 0.0977
-7.8 -3.4 -0.0208
-7.6 -3.4 0.1796
-7.4 -3.4 0.526
-7.2 -3.4 0.7268
-7 -3.4 0.6126
-6.8 -3.4 0.2748
-6.6 -3.4 -0.0121
-6.4 -3.4 -0.0183
-6.2 -3.4 0.2531
-6 -3.4 0.5722
-5.8 -3.4 0.6744
-5.6 -3.4 0.4781
-5.4 -3.4 0.148
-5.2 -3.4 -0.0454
-5 -3.4 0.0508
-4.8 -3.4 0.3501
-4.6 -3.4 0.6031
-4.4 -3.4 0.6066
-4.2 -3.4 0.3672
-4 -3.4 0.0891
-3.8 -3.4 0.001
-3.6 -3.4 0.169
-3.4 -3.4 0.4496
-3.2 -3.4 0.6147
-3 -3.4 0.5409
-2.8 -3.4 0.304
-2.6 -3.4 0.1083
-2.4 -3.4 0.1138
-2.2 -3.4 0.3098
-2 -3.4 0.5333
-1.8 -3.4 0.6102
-1.6 -3.4 0.4962
-1.4 -3.4 0.3035
-1.2 -3.4 0.1991
-1 -3.4 0.2661
-0.8 -3.4 0.444
-0.6 -3.4 0.5894
-0.4 -3.4 0.599
-0.2 -3.4 0.4883
0 -3.4 0.3667
0.2 -3.4 0.3396
0.4 -3.4 0.4241
0.6 -3.4 0.5468
0.8 -3.4 0.6149
1 -3.4 0.5935
1.2 -3.4 0.5249
1.4 -3.4 0.4804
1.6 -3.4 0.4971
1.8 -3.4 0.5541
2 -3.4 0.6027
2.2 -3.4 0.6155
2.4 -3.4 0.6055
2.6 -3.4 0.6028
2.8 -3.4 0.6188
3 -3.4 0.6353
3.2 -3.4 0.6301
3.4 -3.4 0.6082
3.6 -3.4 0.603
3.8 -3.4 0.6411
4 -3.4 0.7076
4.2 -3.4 0.7493
4.4 -3.4 0.722
4.6 -3.4 0.6391
4.8 -3.4 0.5717
5 -3.4 0.591
5.2 -3.4 0.6992
5.4 -3.4 0.816
5.6 -3.4 0.8393
5.8 -3.4 0.7364
6 -3.4 0.5835
6.2 -3.4 0.5104
6.4 -3.4 0.5907
6.6 -3.4 0.7701
6.8 -3.4 0.9012
7 -3.4 0.864
7.2 -3.4 0.6739
7.4 -3.4 0.4797
7.6 -3.4 0.445
7.8 -3.4 0.6075
8 -3.4 0.8377
8.2 -3.4 0.9388
8.4 -3.4 0.8119
8.6 -3.4 0.5462
8.8 -3.4 0.3537
9 -3.4 0.395
9.2 -3.4 0.6397
9.4 -3.4 0.8834
9.6 -3.4 0.9133
9.8 -3.4 0.6879
10 -3.4 0.3791
-10 -3.2 0.8697
-9.8 -3.2 0.9341
-9.6 -3.2 0.7656
-9.4 -3.2 0.4887
-9.2 -3.2 0.326
-9 -3.2 0.4137
-8.8 -3.2 0.6818
-8.6 -3.2 0.9046
-8.4 -3.2 0.8851
-8.2 -3.2 0.6226
-8 -3.2 0.3206
-7.8 -3.2 0.2226
-7.6 -3.2 0.4081
-7.4 -3.2 0.7211
-7.2 -3.2 0.8945
-7 -3.2 0.7711
-6.8 -3.2 0.4379
-6.6 -3.2 0.1588
-6.4 -3.2 0.1578
-6.2 -3.2 0.4312
-6 -3.2 0.7469
-5.8 -3.2 0.8342
-5.6 -3.2 0.6092
-5.4 -3.2 0.2461
-5.2 -3.2 0.0355
-5 -3.2 0.144
-4.8 -3.2 0.4751
-4.6 -3.2 0.7482
-4.4 -3.2 0.73
-4.2 -3.2 0.4279
-4 -3.2 0.0839
-3.8 -3.2 -0.0258
-3.6 -3.2 0.1813
-3.4 -3.2 0.5269
-3.2 -3.2 0.7204
-3 -3.2 0.5992
-2.8 -3.2 0.2612
-2.6 -3.2 -0.0184
-2.4 -3.2 -0.0157
-2.2 -3.2 0.2588
-2 -3.2 0.573
-1.8 -3.2 0.6671
-1.6 -3.2 0.467
-1.4 -3.2 0.1412
-1.2 -3.2 -0.0429
-1 -3.2 0.06
-0.8 -3.2 0.3579
-0.6 -3.2 0.6033
-0.4 -3.2 0.6
-0.2 -3.2 0.361
0 -3.2 0.0908
0.2 -3.2 0.0117
0.4 -3.2 0.1824
0.6 -3.2 0.4575
0.8 -3.2 0.6142
1 -3.2 0.5367
1.2 -3.2 0.3047
1.4 -3.2 0.1184
1.6 -3.2 0.1303
1.8 -3.2 0.3243
2 -3.2 0.5396
2.2 -3.2 0.6094
2.4 -3.2 0.496
2.6 -3.2 0.3114
2.8 -3.2 0.2159
3 -3.2 0.2851
3.2 -3.2 0.4568
3.4 -3.2 0.5931
3.6 -3.2 0.5988
3.8 -3.2 0.4929
4 -3.2 0.3809
4.2 -3.2 0.3598
4.4 -3.2 0.4417
4.6 -3.2 0.5554
4.8 -3.2 0.6159
5 -3.2 0.5949
5.2 -3.2 0.5342
5.4 -3.2 0.4983
5.6 -3.2 0.5168
5.8 -3.2 0.5669
6 -3.2 0.6059
6.2 -3.2 0.6144
6.4 -3.2 0.6088
6.6 -3.2 0.6154
6.8 -3.2 0.6371
7 -3.2 0.6505
7.2 -3.2 0.6358
7.4 -3.2 0.6059
7.6 -3.2 0.6007
7.8 -3.2 0.6465
8 -3.2 0.7212
8.2 -3.2 0.7642
8.4 -3.2 0.7297
8.6 -3.2 0.637
8.8 -3.2 0.5651
9 -3.2 0.5886
9.2 -3.2 0.7057
9.4 -3.2 0.8278
9.6 -3.2 0.8477
9.8 -3.2 0.7354
10 -3.2 0.5744
-10 -3 0.7477
-9.8 -3 0.7805
-9.6 -3 0.7246
-9.4 -3 0.618
-9.2 -3 0.5533
-9 -3 0.5997
-8.8 -3 0.735
-8.6 -3 0.8524
-8.4 -3 0.8462
-8.2 -3 0.7074
-8 -3 0.543
-7.8 -3 0.4937
-7.6 -3 0.6128
-7.4 -3 0.8108
-7.2 -3 0.9213
-7 -3 0.8391
-6.8 -3 0.617
-6.6 -3 0.4316
-6.4 -3 0.4397
-6.2 -3 0.6423
-6 -3 0.8734
-5.8 -3 0.9328
-5.6 -3 0.7548
-5.4 -3 0.4719
-5.2 -3 0.3113
-5 -3 0.4071
-4.8 -3 0.682
-4.6 -3 0.904
-4.4 -3 0.8766
-4.2 -3 0.6057
-4 -3 0.302
-3.8 -3 0.2101
-3.6 -3 0.4041
-3.4 -3 0.7204
-3.2 -3 0.889
-3 -3 0.7567
-2.8 -3 0.4183
-2.6 -3 0.1422
-2.4 -3 0.1497
-2.2 -3 0.4297
-2 -3 0.7444
-1.8 -3 0.8242
-1.6 -3 0.5917
-1.4 -3 0.228
-1.2 -3 0.0242
-1 -3 0.1413
-0.8 -3 0.4754
-0.6 -3 0.7436
-0.4 -3 0.7171
-0.2 -3 0.4109
0 -3 0.0709
0.2 -3 -0.0299
0.4 -3 0.1837
0.6 -3 0.528
0.8 -3 0.714
1 -3 0.586
1.2 -3 0.2483
1.4 -3 -0.0237
1.6 -3 -0.0123
1.8 -3 0.265
2 -3 0.5739
2.2 -3 0.6599
2.4 -3 0.4564
2.6 -3 0.1354
2.8 -3 -0.0394
3 -3 0.0698
3.2 -3 0.3659
3.4 -3 0.6035
3.6 -3 0.5936
3.8 -3 0.3556
4 -3 0.0935
4.2 -3 0.0232
4.4 -3 0.1962
4.6 -3 0.4654
4.8 -3 0.6137
5 -3 0.5329
5.2 -3 0.3061
5.4 -3 0.1295
5.6 -3 0.1474
5.8 -3 0.339
6 -3 0.5458
6.2 -3 0.6087
6.4 -3 0.4963
6.6 -3 0.32
6.8 -3 0.2332
7 -3 0.3042
7.2 -3 0.4693
7.4 -3 0.5966
7.6 -3 0.5988
7.8 -3 0.4981
8 -3 0.3956
8.2 -3 0.3802
8.4 -3 0.459
8.6 -3 0.5635
8.8 -3 0.6166
9 -3 0.5964
9.2 -3 0.5439
9.4 -3 0.5164
9.6 -3 0.5361
9.8 -3 0.579
10 -3 0.6084
-10 -2.8 0.4061
-9.8 -2.8 0.4111
-9.6 -2.8 0.4934
-9.4 -2.8 0.5831
-9.2 -2.8 0.6179
-9 -2.8 0.5923
-8.8 -2.8 0.5508
-8.6 -2.8 0.5389
-8.4 -2.8 0.5635
-8.2 -2.8 0.5966
-8 -2.8 0.6114
-7.8 -2.8 0.6109
-7.6 -2.8 0.6192
-7.4 -2.8 0.6485
-7.2 -2.8 0.6792
-7 -2.8 0.6782
-6.8 -2.8 0.6379
-6.6 -2.8 0.5945
-6.4 -2.8 0.6004
-6.2 -2.8 0.6716
-6 -2.8 0.7615
-5.8 -2.8 0.7932
-5.6 -2.8 0.7287
-5.4 -2.8 0.6129
-5.2 -2.8 0.5459
-5 -2.8 0.5984
-4.8 -2.8 0.7424
-4.6 -2.8 0.8631
-4.4 -2.8 0.8514
-4.2 -2.8 0.7027
-4 -2.8 0.532
-3.8 -2.8 0.4849
-3.6 -2.8 0.6123
-3.4 -2.8 0.817
-3.2 -2.8 0.9263
-3 -2.8 0.8356
-2.8 -2.8 0.6046
-2.6 -2.8 0.4172
-2.4 -2.8 0.4314
-2.2 -2.8 0.6424
-2 -2.8 0.8766
-1.8 -2.8 0.9306
-1.6 -2.8 0.7433
-1.4 -2.8 0.4546
-1.2 -2.8 0.2967
-1 -2.8 0.4008
-0.8 -2.8 0.6821
-0.6 -2.8 0.9028
-0.4 -2.8 0.8673
-0.2 -2.8 0.5884
0 -2.8 0.2834
0.2 -2.8 0.198
0.4 -2.8 0.4003
0.6 -2.8 0.7195
0.8 -2.8 0.8829
1 -2.8 0.7419
1.2 -2.8 0.3988
1.4 -2.8 0.1261
1.6 -2.8 0.1422
1.8 -2.8 0.4285
2 -2.8 0.7418
2.2 -2.8 0.8138
2.4 -2.8 0.5742
2.6 -2.8 0.2102
2.8 -2.8 0.0136
3 -2.8 0.1391
3.2 -2.8 0.4759
3.4 -2.8 0.7389
3.6 -2.8 0.7042
3.8 -2.8 0.3943
4 -2.8 0.0586
4.2 -2.8 -0.0332
4.4 -2.8 0.1866
4.6 -2.8 0.5293
4.8 -2.8 0.7076
5 -2.8 0.573
5.2 -2.8 0.2362
5.4 -2.8 -0.028
5.6 -2.8 -0.008
5.8 -2.8 0.2715
6 -2.8 0.575
6.2 -2.8 0.6528
6.4 -2.8 0.4463
6.6 -2.8 0.1304
6.8 -2.8 -0.0349
7 -2.8 0.0802
7.2 -2.8 0.3742
7.4 -2.8 0.6038
7.6 -2.8 0.5876
7.8 -2.8 0.3509
8 -2.8 0.0972
8.2 -2.8 0.0355
8.4 -2.8 0.2103
8.6 -2.8 0.4733
8.8 -2.8 0.6132
9 -2.8 0.5296
9.2 -2.8 0.3084
9.4 -2.8 0.1413
9.6 -2.8 0.1649
9.8 -2.8 0.3536
10 -2.8 0.5518
-10 -2.6 0.0801
-9.8 -2.6 0.0644
-9.6 -2.6 0.2649
-9.4 -2.6 0.5136
-9.2 -2.6 0.6134
-9 -2.6 0.4988
-8.8 -2.6 0.2812
-8.6 -2.6 0.148
-8.4 -2.6 0.2063
-8.2 -2.6 0.4024
-8 -2.6 0.5766
-7.8 -2.6 0.5999
-7.6 -2.6 0.4752
-7.4 -2.6 0.3233
-7.2 -2.6 0.2751
-7 -2.6 0.3658
-6.8 -2.6 0.5165
-6.6 -2.6 0.6101
-6.4 -2.6 0.5897
-6.2 -2.6 0.4963
-6 -2.6 0.4229
-5.8 -2.6 0.4315
-5.6 -2.6 0.5086
-5.4 -2.6 0.5887
-5.2 -2.6 0.6177
-5 -2.6 0.5951
-4.8 -2.6 0.5625
-4.6 -2.6 0.5577
-4.4 -2.6 0.5812
-4.2 -2.6 0.6057
-4 -2.6 0.6116
-3.8 -2.6 0.6094
-3.6 -2.6 0.6243
-3.4 -2.6 0.6625
-3.2 -2.6 0.6964
-3 -2.6 0.6897
-2.8 -2.6 0.6394
-2.6 -2.6 0.5899
-2.4 -2.6 0.5985
-2.2 -2.6 0.6784
-2 -2.6 0.775
-1.8 -2.6 0.8052
-1.6 -2.6 0.7319
-1.4 -2.6 0.607
-1.2 -2.6 0.5381
-1 -2.6 0.597
-0.8 -2.6 0.7496
-0.6 -2.6 0.8731
-0.4 -2.6 0.8557
-0.2 -2.6 0.6971
0 -2.6 0.5204
0.2 -2.6 0.4759
0.4 -2.6 0.6117
0.6 -2.6 0.8228
0.8 -2.6 0.9305
1 -2.6 0.8312
1.2 -2.6 0.5916
1.4 -2.6 0.4025
1.6 -2.6 0.4231
1.8 -2.6 0.6425
2 -2.6 0.8793
2.2 -2.6 0.9277
2.4 -2.6 0.7309
2.6 -2.6 0.4369
2.8 -2.6 0.282
3 -2.6 0.3946
3.2 -2.6 0.682
3.4 -2.6 0.9011
3.6 -2.6 0.8573
3.8 -2.6 0.5706
4 -2.6 0.2649
4.2 -2.6 0.1862
4.4 -2.6 0.3968
4.6 -2.6 0.7185
4.8 -2.6 0.8763
5 -2.6 0.7266
5.2 -2.6 0.3792
5.4 -2.6 0.1104
5.6 -2.6 0.1351
5.8 -2.6 0.4274
6 -2.6 0.739
6.2 -2.6 0.8032
6.4 -2.6 0.5566
6.6 -2.6 0.1929
6.8 -2.6 0.0038
7 -2.6 0.1376
7.2 -2.6 0.4766
7.4 -2.6 0.7341
7.6 -2.6 0.6912
7.8 -2.6 0.378
8 -2.6 0.0471
8.2 -2.6 -0.0356
8.4 -2.6 0.1901
8.6 -2.6 0.5306
8.8 -2.6 0.7011
9 -2.6 0.5604
9.2 -2.6 0.2247
9.4 -2.6 -0.0313
9.6 -2.6 -0.0029
9.8 -2.6 0.2785
10 -2.6 0.576
-10 -2.4 0.004
-9.8 -2.4 -0.0199
-9.6 -2.4 0.2446
-9.4 -2.4 0.5727
-9.2 -2.4 0.691
-9 -2.4 0.5027
-8.8 -2.4 0.164
-8.6 -2.4 -0.0481
-8.4 -2.4 0.0345
-8.2 -2.4 0.336
-8 -2.4 0.6044
-7.8 -2.4 0.6217
-7.6 -2.4 0.3813
-7.4 -2.4 0.0869
-7.2 -2.4 -0.0198
-7 -2.4 0.1424
-6.8 -2.4 0.4342
-6.6 -2.4 0.6168
-6.4 -2.4 0.5505
-6.2 -2.4 0.3034
-6 -2.4 0.0873
-5.8 -2.4 0.0791
-5.6 -2.4 0.2791
-5.4 -2.4 0.5202
-5.2 -2.4 0.6122
-5 -2.4 0.4969
-4.8 -2.4 0.2866
-4.6 -2.4 0.1627
-4.4 -2.4 0.2246
-4.2 -2.4 0.4157
-4 -2.4 0.5809
-3.8 -2.4 0.5993
-3.6 -2.4 0.4782
-3.4 -2.4 0.3356
-3.2 -2.4 0.2945
-3 -2.4 0.3841
-2.8 -2.4 0.5265
-2.6 -2.4 0.6119
-2.4 -2.4 0.5905
-2.2 -2.4 0.5044
-2 -2.4 0.44
-1.8 -2.4 0.4518
-1.6 -2.4 0.5233
-1.4 -2.4 0.5937
-1.2 -2.4 0.6172
-1 -2.4 0.598
-0.8 -2.4 0.5746
-0.6 -2.4 0.5765
-0.4 -2.4 0.5984
-0.2 -2.4 0.614
0 -2.4 0.6112
0.2 -2.4 0.6077
0.4 -2.4 0.6295
0.6 -2.4 0.6765
0.8 -2.4 0.7131
1 -2.4 0.7004
1.2 -2.4 0.6401
1.4 -2.4 0.5849
1.6 -2.4 0.5965
1.8 -2.4 0.6851
2 -2.4 0.7882
2.2 -2.4 0.8164
2.4 -2.4 0.734
2.6 -2.4 0.6004
2.8 -2.4 0.53
3 -2.4 0.5955
3.2 -2.4 0.7565
3.4 -2.4 0.8826
3.6 -2.4 0.859
3.8 -2.4 0.6905
4 -2.4 0.5082
4.2 -2.4 0.4668
4.4 -2.4 0.6111
4.6 -2.4 0.8283
4.8 -2.4 0.9339
5 -2.4 0.8258
5.2 -2.4 0.5778
5.4 -2.4 0.3876
5.6 -2.4 0.4149
5.8 -2.4 0.6424
6 -2.4 0.8815
6.2 -2.4 0.9239
6.4 -2.4 0.7178
6.6 -2.4 0.4189
6.8 -2.4 0.2675
7 -2.4 0.3885
7.2 -2.4 0.6819
7.4 -2.4 0.8989
7.6 -2.4 0.8467
7.8 -2.4 0.5524
8 -2.4 0.2464
8.2 -2.4 0.1748
8.4 -2.4 0.3935
8.6 -2.4 0.7173
8.8 -2.4 0.8693
9 -2.4 0.711
9.2 -2.4 0.3597
9.4 -2.4 0.0952
9.6 -2.4 0.1287
9.8 -2.4 0.4267
10 -2.4 0.736
-10 -2.2 0.1964
-9.8 -2.2 0.1794
-9.6 -2.2 0.4384
-9.4 -2.2 0.7539
-9.2 -2.2 0.8552
-9 -2.2 0.6458
-8.8 -2.2 0.2859
-8.6 -2.2 0.0632
-8.4 -2.2 0.1546
-8.2 -2.2 0.4782
-8 -2.2 0.7595
-7.8 -2.2 0.7575
-7.6 -2.2 0.4646
-7.4 -2.2 0.114
-7.2 -2.2 -0.0129
-7 -2.2 0.1808
-6.8 -2.2 0.5277
-6.6 -2.2 0.7354
-6.4 -2.2 0.6278
-6.2 -2.2 0.2899
-6 -2.2 -0.0043
-5.8 -2.2 -0.0192
-5.6 -2.2 0.2493
-5.4 -2.2 0.5734
-5.2 -2.2 0.6835
-5 -2.2 0.4905
-4.8 -2.2 0.1553
-4.6 -2.2 -0.0478
-4.4 -2.2 0.0421
-4.2 -2.2 0.3432
-4 -2.2 0.6044
-3.8 -2.2 0.6144
-3.6 -2.2 0.3735
-3.4 -2.2 0.0864
-3.2 -2.2 -0.0111
-3 -2.2 0.1548
-2.8 -2.2 0.4419
-2.6 -2.2 0.6161
-2.4 -2.2 0.5453
-2.2 -2.2 0.3022
-2 -2.2 0.0955
-1.8 -2.2 0.0943
-1.6 -2.2 0.2933
-1.4 -2.2 0.5266
-1.2 -2.2 0.6112
-1 -2.2 0.4956
-0.8 -2.2 0.2929
-0.6 -2.2 0.1782
-0.4 -2.2 0.2432
-0.2 -2.2 0.4289
0 -2.2 0.5851
0.2 -2.2 0.5988
0.4 -2.2 0.4818
0.6 -2.2 0.3485
0.8 -2.2 0.3142
1 -2.2 0.4022
1.2 -2.2 0.5361
1.4 -2.2 0.6134
1.6 -2.2 0.5915
1.8 -2.2 0.5128
2 -2.2 0.4575
2.2 -2.2 0.472
2.4 -2.2 0.5374
2.6 -2.2 0.5981
2.8 -2.2 0.6166
3 -2.2 0.6011
3.2 -2.2 0.5869
3.4 -2.2 0.5952
3.6 -2.2 0.615
3.8 -2.2 0.6215
4 -2.2 0.6102
4.2 -2.2 0.6058
4.4 -2.2 0.6348
4.6 -2.2 0.6904
4.8 -2.2 0.7294
5 -2.2 0.7102
5.2 -2.2 0.6399
5.4 -2.2 0.5793
5.6 -2.2 0.5944
5.8 -2.2 0.6918
6 -2.2 0.8009
6.2 -2.2 0.8268
6.4 -2.2 0.7352
6.6 -2.2 0.593
6.8 -2.2 0.5216
7 -2.2 0.594
7.2 -2.2 0.7633
7.4 -2.2 0.8914
7.6 -2.2 0.8613
7.8 -2.2 0.6829
8 -2.2 0.4955
8.2 -2.2 0.4576
8.4 -2.2 0.6104
8.6 -2.2 0.8334
8.8 -2.2 0.9365
9 -2.2 0.8194
9.2 -2.2 0.5633
9.4 -2.2 0.3726
9.6 -2.2 0.4067
9.8 -2.2 0.6423
10 -2.2 0.8833
-10 -2 0.4622
-9.8 -2 0.4596
-9.6 -2 0.6437
-9.4 -2 0.8658
-9.2 -2 0.9341
-9 -2 0.776
-8.8 -2 0.5075
-8.6 -2 0.3444
-8.4 -2 0.4239
-8.2 -2 0.6838
-8 -2 0.9057
-7.8 -2 0.8937
-7.6 -2 0.6407
-7.4 -2 0.3424
-7.2 -2 0.2394
-7 -2 0.4159
-6.8 -2 0.7242
-6.6 -2 0.9013
-6.4 -2 0.7867
-6.2 -2 0.4597
-6 -2 0.1791
-5.8 -2 0.1702
-5.6 -2 0.4364
-5.4 -2 0.7518
-5.2 -2 0.846
-5 -2 0.6286
-4.8 -2 0.2671
-4.6 -2 0.0505
-4.4 -2 0.1505
-4.2 -2 0.4781
-4 -2 0.7552
-3.8 -2 0.7448
-3.6 -2 0.447
-3.4 -2 0.0994
-3.2 -2 -0.0188
-3 -2 0.1819
-2.8 -2 0.5285
-2.6 -2 0.729
-2.4 -2 0.6142
-2.2 -2 0.2756
-2 -2 -0.0116
-1.8 -2 -0.0176
-1.6 -2 0.2545
-1.4 -2 0.574
-1.2 -2 0.676
-1 -2 0.4787
-0.8 -2 0.1474
-0.6 -2 -0.0465
-0.4 -2 0.0504
-0.2 -2 0.3506
0 -2 0.6044
0.2 -2 0.6074
0.4 -2 0.3665
0.6 -2 0.0869
0.8 -2 -0.0015
1 -2 0.1676
1.2 -2 0.4496
1.4 -2 0.6154
1.6 -2 0.5406
1.8 -2 0.3018
2 -2 0.1046
2.2 -2 0.1102
2.4 -2 0.3077
2.6 -2 0.533
2.8 -2 0.6102
3 -2 0.4947
3.2 -2 0.2999
3.4 -2 0.1943
3.6 -2 0.262
3.8 -2 0.4419
4 -2 0.589
4.2 -2 0.5985
4.4 -2 0.4858
4.6 -2 0.3621
4.8 -2 0.3342
5 -2 0.4201
5.2 -2 0.5452
5.4 -2 0.6147
